Max,Min,Mean,Std,RMS,Skewness,Kurtosis,Crestfactor,Formfactor,Fault
0.5685,-0.718,-0.1147003515796669,0.1176222280715308,0.1642956073810455,0.0365745673126828,0.4732640395372358,3.470296044323293,-1.432359164389763,Inner Race
0.4995,-0.8815,-0.1148082914204795,0.1176747925807866,0.1644100673999746,0.0207823557584165,0.5634428491573065,3.039625273278608,-1.4320588334792108,Inner Race
0.552,-0.786,-0.1144247277699106,0.1187968880462086,0.1649449978452479,-0.0221785508330374,0.6484848538534635,3.3533134891959104,-1.4414677521815304,Inner Race
0.4639999999999999,-0.712,-0.1155126471019092,0.1186609249257926,0.1656020474698324,0.0060142892702508,0.4737955409987096,2.805471048607516,-1.433597040047925,Inner Race
0.4649999999999999,-0.88,-0.1144040724644758,0.1209363718373734,0.1664733529758402,-0.0185577882890892,0.5441009799029117,2.794448248174244,-1.4551182053876857,Inner Race
0.5455,-1.466,-0.1155580838908149,0.1201902829421243,0.1667374009096023,-0.1203970232652381,2.031739813939489,3.270246211433798,-1.44290835327442,Inner Race
0.5935,-0.9035,-0.1159305874310269,0.1172711535154364,0.1649007478551507,-0.0310903954801878,0.466783674051699,3.601975137786148,-1.4223901791414633,Inner Race
0.5860000000000001,-0.7455,-0.1144750476097465,0.117770962817803,0.1642495219956429,-0.0077409971494473,0.5689604895579756,3.5655381523075937,-1.4348640253255978,Inner Race
0.513,-0.9435,-0.1142326529615704,0.1180797563355435,0.1642941751387466,-0.0210467345932555,0.6396334115228195,3.120809534752144,-1.4382215708561454,Inner Race
0.6299999999999999,-0.813,-0.1151014453830753,0.11911224543219,0.1656365306694802,0.0243882818030784,0.6024149698538879,3.801940319844144,-1.439042274015628,Inner Race
0.8425,-0.817,-0.113879706040334,0.1201313328953763,0.1655292330275541,-0.0179140382206154,0.9579954148440746,5.094017519952288,-1.4535561269335449,Inner Race
0.5935,-0.8055,-0.1141174617901264,0.1169774529667643,0.1634231391055691,0.0007060596558894,0.4987791836068607,3.6396559610888506,-1.4320452685001164,Inner Race
0.5015000000000001,-0.858,-0.1149027052102153,0.1205329509582333,0.1665331581657954,-0.0455984488366078,0.5996859451219163,3.0117655513716093,-1.449394972802625,Inner Race
0.757,-0.802,-0.114070535670687,0.1194383908614244,0.1651671579821916,0.0104211689976321,0.9152213867712616,4.58101605264607,-1.4480447891630244,Inner Race
0.6325000000000001,-1.234,-0.1142953025050051,0.1216310320000844,0.1669064117431313,-0.0870243814005844,1.5038474207345138,3.787052992028316,-1.460312308339363,Inner Race
0.4955,-0.73,-0.1152772596318179,0.1190137415534857,0.1656944008705324,-0.0047889317868525,0.4506038208154552,2.9883085815407653,-1.4373730022874551,Inner Race
0.665,-0.9035,-0.1136763757995995,0.1192737289871304,0.1647734080775317,0.032379980152267,0.7807350248987215,4.041110071229385,-1.449497421025541,Inner Race
0.7410000000000001,-0.967,-0.1145419698227452,0.1193735076904761,0.1654477314583992,-0.0576891062785267,0.9673138639223712,4.483763955947322,-1.4444563823110546,Inner Race
0.544,-0.745,-0.1147089701645588,0.1199327862469832,0.1659683453105341,0.0227424928052846,0.4803414150396132,3.2766569622789463,-1.4468946894133945,Inner Race
0.9165,-0.9765,-0.1138380536158992,0.122267613999599,0.1670624999024915,0.0698294428779668,1.3068334418612302,5.494141277406183,-1.467548479879953,Inner Race
0.4285,-0.6455,-0.1141184139850578,0.118063233070539,0.1642018308963575,0.0065603838845122,0.3338473135332265,2.6095705414232047,-1.4388664285421302,Inner Race
0.73,-0.87,-0.1151654865960252,0.1218733472362051,0.1676841437425253,0.0143484287519626,0.7857860226686093,4.358279295596942,-1.4560530500906086,Inner Race
0.502,-1.1715,-0.1140479759753894,0.119598049062721,0.1652622509662408,-0.0440858691026899,1.0903271675762884,3.035646651049357,-1.4490897358784531,Inner Race
0.6435,-0.9275,-0.1143276038869085,0.119933020431686,0.1656994472226128,-0.0314227583419926,0.7781613397426892,3.885380923848624,-1.449330466425442,Inner Race
0.7715000000000001,-0.955,-0.1152650520044924,0.1214586086528266,0.1674460248747304,-0.0009715959402709,1.0707084878599218,4.611253783285138,-1.4526952330853955,Inner Race
0.8005,-0.8154999999999999,-0.1155887738659114,0.1197263084850992,0.1664276984460184,0.0158853895065201,0.7151390244864384,4.810943317766851,-1.439803965739079,Inner Race
0.5155000000000001,-1.0325,-0.1147293080716831,0.1204852401627255,0.1663742669913021,-0.0243431075033639,0.8016509225642914,3.0990857638259675,-1.4500966576646384,Inner Race
0.7775000000000001,-1.36,-0.1151174129596171,0.1192793187359966,0.1657790491671406,-0.0374256046708398,1.730661108457087,4.710149348052935,-1.4400771757886903,Inner Race
0.5715,-0.747,-0.1146434152058205,0.1189070240114438,0.1651811890838454,-0.007945378326174,0.506714231646606,3.464603429911936,-1.4408570541247785,Inner Race
0.9655,-0.9915,-0.1139834220420918,0.1226151191224968,0.1674167165877804,0.0522143850157387,1.357175458528669,5.774217054955543,-1.4688272606996595,Inner Race
1.383,-0.9665,-0.1150744665266858,0.1200945816465987,0.1663347631209836,0.1462675087108743,2.983009427719854,8.333558486353612,-1.445440656075216,Inner Race
0.8265,-0.87,-0.1144355681429757,0.1210036717742379,0.1665444929511874,0.0153795988634638,1.0407087609500862,4.9799413221366,-1.455322941508575,Inner Race
0.88,-0.784,-0.1139693832706675,0.119754174502189,0.1653267381612501,0.0510035574440347,1.0525064630791203,5.332881922129944,-1.450762665520979,Inner Race
0.532,-1.316,-0.1160449484838127,0.121549323814053,0.1680511572252123,-0.1315097717556038,1.489769994858925,3.165846974083615,-1.4481902417552053,Inner Race
0.632,-1.3975,-0.1143335612090434,0.1200833062414706,0.1658084030482556,-0.0900862659100175,1.9935786012990084,3.807060074275816,-1.4501835187257783,Inner Race
0.831,-1.3515,-0.1147162703256995,0.1229208087590216,0.1681348777684808,-0.0787210268456639,2.290806489484787,4.943719067184557,-1.4656671216643216,Inner Race
1.1925,-0.8340000000000001,-0.1159849113726256,0.119854524942142,0.1667880761210085,0.1114281367296352,1.821184515460744,7.158454516386064,-1.4379943856260422,Inner Race
1.3199999999999998,-1.4015,-0.114403217930563,0.1225350509314059,0.1676376038135636,0.0725446035760168,3.744183941202387,7.8789516087572125,-1.465307646708819,Inner Race
0.6285000000000001,-1.659,-0.1151954685287367,0.1204661308043898,0.1666800776627258,-0.1988668962267461,4.023325014028634,3.767934689921765,-1.4469352532577897,Inner Race
0.6445,-2.229,-0.1159526588212314,0.1213664852186088,0.1678537407597781,-0.445777596518061,8.645515197839234,3.84883725020042,-1.447594287359938,Inner Race
0.796,-2.3205,-0.1144564920162117,0.1221980217121179,0.1674333254228065,-0.4887183686767306,12.83276305028337,4.761599630012805,-1.4629112237857838,Inner Race
0.526,-1.4575,-0.1146260071292543,0.1176083053205135,0.1642365229901277,-0.1088806693862407,1.7238335006537735,3.2082489028159307,-1.4328274330691722,Inner Race
1.6455000000000002,-1.129,-0.1146336979344694,0.1236083689534731,0.1685823468776003,0.2461978573156965,4.711539583614604,9.776043428493365,-1.4705914219420253,Inner Race
0.9705,-1.423,-0.114163679867181,0.1205910837195785,0.1660602095201757,-0.0626280799156119,2.2116659358259287,5.848286041348382,-1.4545605446893886,Inner Race
1.1975,-2.0005,-0.1130481957126812,0.121785153330572,0.1661668385580304,-0.1965635384386033,7.60802357420817,7.201295844069914,-1.4698423532515836,Inner Race
0.881,-1.3685,-0.1157204453342448,0.1214197919761102,0.1677305467834698,-0.1624752616158561,2.6161527327530485,5.256129889494835,-1.449441802866438,Inner Race
0.4639999999999999,-0.8460000000000001,-0.1144127887103862,0.1188823518395473,0.1650107991572642,-0.0305851117980828,0.5699616873001729,2.8096028249270386,-1.442270975631014,Inner Race
1.7800000000000002,-1.597,-0.1144753161775477,0.122990117234089,0.1680199998594976,0.14355441300085,7.960146717559811,10.600325920416374,-1.4677475094619696,Inner Race
0.492,-0.8560000000000001,-0.1151303530445822,0.1195909673637146,0.1660170619680575,0.0118822426585783,0.5170234766778565,2.966228623143812,-1.442079311327167,Inner Race
1.5635,-0.9525,-0.1150809365691684,0.1183033832817881,0.1650444012141884,0.1855807591731088,3.5918575893791,9.48476069328092,-1.4341176179375328,Inner Race
0.492,-0.953,-0.114327286488598,0.1179896146064943,0.1642984032354704,-0.0153818406438607,0.6897462717780465,2.990179721857163,-1.437043273201427,Inner Race
0.5335,-0.8605,-0.1153409102006934,0.1210572178221037,0.167211588469207,-0.0454089193306784,0.7466794065962237,3.1979859012727565,-1.449697712961049,Inner Race
0.767,-0.9545,-0.1148616387518921,0.1219868270299608,0.167565493078964,-0.0336460793241484,1.4454482541783038,4.5888834289337534,-1.4588766588440092,Inner Race
0.907,-1.9095,-0.1143894233116851,0.1247628951951206,0.1692629995830066,-0.314198395828356,5.579263924154899,5.362750648129902,-1.4797108202172418,Inner Race
1.089,-1.4415,-0.1147632452756482,0.1227748592328327,0.1680585284620311,-0.0114155712736178,3.497265305667946,6.481662939264579,-1.4643956233638231,Inner Race
0.929,-2.5535,-0.1141424874261438,0.1250316221451047,0.1692955616584066,-0.7243136308851011,16.826294652438705,5.490918464088623,-1.4831927722844045,Inner Race
1.0085,-2.502,-0.1137661751062063,0.1228942879574449,0.1674675596283756,-0.8352264728901925,20.25843388989265,6.022000444373413,-1.472045265824106,Inner Race
1.6515,-2.1545,-0.115382855608184,0.1254418890047728,0.1704350745589004,-0.399934372168049,13.564131679314189,9.68577721671963,-1.4771312946722954,Inner Race
0.607,-1.7505,-0.1145904585184823,0.1229505803596867,0.1680791080387408,-0.2595382093144777,3.7629108809218255,3.610220789836037,-1.466838389494701,Inner Race
1.238,-1.638,-0.113922042091899,0.1224279050100694,0.1672312435794362,-0.2006201887819045,6.100999740946943,7.4036380581422625,-1.4679468640527025,Inner Race
0.9765,-0.8145,-0.1149483861516675,0.120912984907133,0.1668380619684276,0.0479623718205654,0.9935126105639362,5.853916722769551,-1.4514279648916264,Inner Race
1.2245,-1.178,-0.1142352409785634,0.1213974633032615,0.1666945444906949,0.2198733592384541,4.042995840869865,7.357138989028572,-1.4592201902502595,Inner Race
1.1415,-1.8385,-0.1142802138776307,0.1246970448500019,0.1691460200230719,-0.0837057156212608,8.00641123271945,6.752610692869961,-1.4801168577026609,Inner Race
0.6835,-1.637,-0.1155999804677962,0.1218038139067595,0.1679266170363048,-0.1310682990881604,3.1281857043819223,4.076020637468711,-1.452641874478084,Inner Race
0.5834999999999999,-1.1035,-0.1146377508667415,0.119052451548663,0.165277693773848,-0.0594022066076762,1.2886726710937697,3.5315648547056884,-1.4417242639836911,Inner Race
0.8095,-0.8285,-0.1138483812686166,0.1184816247825499,0.1643236508096194,0.047332997266482,0.9181022629514186,4.9353604012860215,-1.4433770796223269,Inner Race
0.8240000000000001,-2.345,-0.1149270228038478,0.1202043785318814,0.1663075830101427,-0.4237911308414248,10.878748342836657,4.954369919419158,-1.4470816090885896,Inner Race
1.4685,-1.2795,-0.1150692904926998,0.1207994635122594,0.1668385471649169,0.0270895602200539,4.468034529043772,8.817704051697781,-1.4499135786783262,Inner Race
1.368,-1.161,-0.1145977342643683,0.1222079788752371,0.1675351671305132,0.0913628133748498,3.6611292941125897,8.169569871392028,-1.4619578775888744,Inner Race
1.4095,-2.689,-0.113779701157283,0.1258636513115494,0.1696679101300968,-0.477662431004631,16.08597625469548,8.312478570572917,-1.4912072479666385,Inner Race
0.726,-2.0555,-0.1139503393720396,0.123028262718724,0.1677054876142971,-0.2944778753235949,5.792780146591451,4.340155072949763,-1.471741665140681,Inner Race
1.2585,-1.5285000000000002,-0.1131497143415205,0.1253271054824493,0.1688484582524821,-0.1889039082951406,4.732083911032003,7.456662628564471,-1.492296843738408,Inner Race
1.3695,-1.7905,-0.1151546462229601,0.127527348724068,0.1718237070624236,-0.1666566797374119,6.7435486944745335,7.972001423386411,-1.4920992647704332,Inner Race
1.442,-2.7245,-0.1147865130133307,0.1284169022422782,0.1722447933767672,-0.9205646632934784,29.30635712308064,8.3421662484136,-1.5005231453937995,Inner Race
1.9165,-1.477,-0.1146347233751648,0.1278178248312013,0.1716910964210129,0.2434309381397431,9.421579797498682,11.164241245467172,-1.4977251312949131,Inner Race
0.6945,-1.229,-0.1138406904634015,0.1225387100148487,0.1672589610590141,-0.0889526187519543,1.6786311551258295,4.161167798481413,-1.4691976815738204,Inner Race
1.1975,-1.952,-0.1136788173250647,0.1260512495995553,0.169738209504717,-0.3232997991008444,10.059867980648018,7.050949101022384,-1.493147827783115,Inner Race
1.0035,-0.986,-0.1135663850773963,0.1208073653525204,0.1658107540626148,0.0945703949090552,1.4513754315640737,6.0584704033127625,-1.4600221291017736,Inner Race
2.108,-1.3915,-0.1143345622344841,0.1247042527789888,0.1691827167661735,0.3025644211883241,11.921105642813336,12.463894065660362,-1.4797188093343374,Inner Race
0.5835,-0.873,-0.1151519117144392,0.1197143237747899,0.1661212904917354,-0.025219307924925,0.7147768604355118,3.5086774343825,-1.4425940952213991,Inner Race
1.694,-1.212,-0.1146661702231554,0.123021443026645,0.1681806107893811,0.2657584919681353,5.753135250235461,10.08140561184056,-1.4667610829575397,Inner Race
0.5345,-0.9825,-0.113880121099663,0.1212722193195073,0.1663632224772194,-0.0237584473600955,0.7484123641381597,3.217512973020611,-1.460874858689572,Inner Race
1.62,-1.395,-0.1152132428341227,0.1260524175068589,0.170771640742459,0.0978100842524347,6.333926899528354,9.49689674130848,-1.482217078179206,Inner Race
0.7435,-2.2985,-0.1144716783046047,0.1267074694666597,0.170756446438416,-0.573794115786532,11.235957713571922,4.356546476937426,-1.4916915287662365,Inner Race
0.6555,-0.8445,-0.1147257922750134,0.1207639313767041,0.1665792335050644,-0.02894237437351,0.7655642547978436,3.92518610752985,-1.4519829621555322,Inner Race
1.6030000000000002,-2.0205,-0.1155280287123394,0.1273590960176178,0.1719498564099434,0.0655753669835289,9.075681683105977,9.327265885164362,-1.488388751471356,Inner Race
1.8545,-0.9385,-0.1150422383905464,0.1240917666479318,0.1692140871933507,0.4119460828210016,7.538325866989318,10.982562917535404,-1.4708543073647795,Inner Race
0.487,-0.7945,-0.1142443234532936,0.1214660638092464,0.1667631644960736,-0.0101190946731232,0.4712219174668943,2.922457104059724,-1.4597018024001356,Inner Race
1.0985,-1.133,-0.115228966258118,0.1247115283795114,0.1698001767682951,-0.003512323155736,1.957434834044748,6.466537806927225,-1.4735550144440324,Inner Race
1.4125,-2.0225,-0.1139472142194443,0.1280835426462667,0.1714329154965224,-0.2140908336079128,9.20406841047016,8.246808753299955,-1.5044788951109014,Inner Race
1.774,-1.3405,-0.1133455735143317,0.126424832534591,0.1697941772302274,0.3085188084987365,6.748916118038332,10.467374217870145,-1.4979940576396156,Inner Race
0.9645,-2.018,-0.1154979491186093,0.1235982998267599,0.1691629810991955,-0.40248397085392,10.2037736404842,5.710028663133375,-1.4646205856140635,Inner Race
0.845,-1.271,-0.1149174764392792,0.123345685464535,0.1685994948348323,-0.0462707548856645,1.741282859271741,5.026320198187375,-1.467158487895445,Inner Race
1.8935,-0.941,-0.1125653108061917,0.1251096014250174,0.1683028880766978,0.3610274463386771,6.510952279187035,11.259747435156628,-1.4952751948478626,Inner Race
1.681,-1.649,-0.1151374578836857,0.1271078122825615,0.1715000580115463,0.085476205380214,7.552660922868614,9.804550425313966,-1.4895223673141702,Inner Race
1.6015,-1.587,-0.1137212754529029,0.1301150693209538,0.1728061181272613,0.1301224801411916,6.968479042764169,9.27405597850453,-1.5195591947933391,Inner Race
1.295,-2.417,-0.1144723375164803,0.1258879911584108,0.1701561391125846,-0.659108616802073,17.254816836028084,7.605595600423658,-1.4864837370358444,Inner Race
0.894,-1.116,-0.1164883295082767,0.1255330345804144,0.171253790950376,-0.0128922790289857,1.726245683051141,5.220787243868053,-1.4701041696339627,Inner Race
1.2875,-1.77,-0.1141553786805996,0.1252175709586721,0.1694477848870345,-0.3141663942243353,7.902523287544187,7.601195325937953,-1.4844146633769078,Inner Race
1.349,-2.213,-0.1146581620196298,0.123466944853724,0.1684945637096069,-0.1752580452787437,12.670212582454688,8.010193938370733,-1.4695524237238902,Inner Race
0.8365,-0.979,-0.1152472532838517,0.1228691988136375,0.1684730457640968,0.0109140309656533,1.0661428480466364,4.975353949296234,-1.4618634307230003,Inner Race
1.743,-1.6880000000000002,-0.1151095512476195,0.1285638113351498,0.1725721116547198,-0.1162480233927038,9.91318696862106,10.11778625408147,-1.4992168825419523,Inner Race
1.5259999999999998,-1.482,-0.1138635675570096,0.1251300291050543,0.1691863044822084,0.146385346782726,4.859757055160819,9.02074757377246,-1.485882102969156,Inner Race
1.381,-1.9335,-0.1157938131744714,0.1252540692318949,0.1705767838115423,-0.2554315035524394,8.988970699818353,8.096439417391785,-1.4730762429227626,Inner Race
1.8615,-1.7565,-0.1140676546706382,0.1311224457947216,0.1737945158615664,0.1569907628033663,8.452463242162848,10.71506566931491,-1.5236319124369724,Inner Race
1.217,-1.295,-0.1140443869329557,0.1257599870571451,0.1697681266096417,0.0392803128856451,2.8995515040145645,7.172277686650358,-1.4886130320143829,Inner Race
0.99,-0.94,-0.1151694418672786,0.1228155120614762,0.1683796470173778,0.0043764905814522,1.3968770044283936,5.881046925929965,-1.462069910731889,Inner Race
1.88,-1.0595,-0.1142051369695785,0.1256247367939393,0.1697790036852248,0.2766137761089773,5.649758099329974,11.092574578279244,-1.4865840487761517,Inner Race
0.9605,-0.9635,-0.1147336051565017,0.124767450090731,0.1695201736360276,0.0148127361402673,1.352395315254642,5.665180425472467,-1.477570989029044,Inner Race
1.227,-1.377,-0.1151376043752136,0.1293082100859763,0.1731399126454179,0.0068279194837582,3.589757335943529,7.094184496606364,-1.503775729355556,Inner Race
1.1255000000000002,-1.5185,-0.1147030616729332,0.1271907684079488,0.1712762350709361,-0.0046694706562889,3.1345173196933334,6.560872626671358,-1.493214447833561,Inner Race
1.322,-2.0925,-0.1143796816250793,0.1265242826800556,0.1705588868834504,-0.3296163002463769,16.534728845663054,7.74740205589648,-1.491166238351479,Inner Race
0.929,-0.835,-0.1149473118804629,0.1229922918715084,0.1683574039297071,0.0371334298442285,0.9917418890167572,5.542146699887297,-1.4645935829634182,Inner Race
2.278,-1.5685000000000002,-0.1142463743346843,0.1265590450344451,0.1704998492610274,0.2981547725989216,9.644385887935304,13.36561942730916,-1.4924084622190554,Inner Race
1.14,-2.0615,-0.1145226573563162,0.1308939914982026,0.1739196206869218,-0.2620523726040789,8.420706096111239,6.556167915438126,-1.5186454302000767,Inner Race
1.483,-3.013,-0.1153000878949167,0.1316985133065466,0.1750364752320753,-0.7270667464114681,24.09198141207241,8.471669722556443,-1.518093790534532,Inner Race
0.9975,-3.3705,-0.1149195517359246,0.1293643686577161,0.1730341947976715,-1.5675039346741275,40.0682226307736,5.769374952743522,-1.5057007135902856,Inner Race
0.662,-1.073,-0.1138622735485131,0.1231164779392152,0.1677036241366915,-0.0081342450208256,1.1642720517746876,3.9550857036095097,-1.4728589550003686,Inner Race
1.6805,-1.455,-0.1155677279164021,0.1299862969002243,0.1739298450316353,0.1660303481746069,6.793067018081171,9.666306104219748,-1.504991789172467,Inner Race
1.8945,-1.9375,-0.1138658137604375,0.1330656306246781,0.1751331093656352,0.1353820628727277,14.432250478300771,10.786118175614616,-1.5380387938987832,Inner Race
1.2985,-1.4425,-0.1139697983299965,0.1239690192611475,0.1684044312239406,0.030365361039962,4.041461655129577,7.725302424363382,-1.477631485215687,Inner Race
1.4125,-1.1805,-0.1151964939694321,0.1268544253720773,0.1713670387054438,0.1565989956920032,3.30546105063087,8.250188253136054,-1.4876076821888051,Inner Race
1.747,-1.821,-0.1140075198984325,0.1300900512165975,0.1729755215549619,0.1134121623330102,8.916248207191597,10.101699721637884,-1.5172308874617235,Inner Race
1.11,-0.78,-0.1138056545729772,0.1241720709397376,0.1684474003939986,0.0815080961957054,1.3910816640544998,6.612340806137533,-1.480155783923527,Inner Race
1.4489999999999998,-2.5925,-0.1158736266419258,0.1299156535200599,0.1740896081919521,-0.3539172937580291,11.910862341477213,8.325287906065844,-1.5024751751620995,Inner Race
1.427,-1.487,-0.1136192196884613,0.1272174199940343,0.1705737388868436,-0.0567911242133661,4.644456321818097,8.380336292434219,-1.5013290920573634,Inner Race
1.073,-2.667,-0.1146506177059426,0.1278239863004965,0.1717113402882279,-0.7998467319059571,17.58182068301186,6.245568632241639,-1.4977341100344246,Inner Race
1.179,-1.7465,-0.1156588456467601,0.1273882876021783,0.1720581714877803,-0.144637391661182,5.686056353004527,6.852306066798585,-1.4876392737323894,Inner Race
1.1305,-0.95,-0.114312246691733,0.1236425498396216,0.1683910148147734,0.0932119520177144,1.7701444092759004,6.721747473129505,-1.473060564217163,Inner Race
0.8240000000000001,-1.5745,-0.1144175008545339,0.1239685822535856,0.1687091358962921,-0.1172218804231276,2.522861608458113,4.899338331024777,-1.4744538071313282,Inner Race
1.991,-1.846,-0.1149257776258606,0.128617714208817,0.1724882940634132,0.1987775657298773,9.189335597853312,11.557761412300692,-1.5009247274065558,Inner Race
0.9195,-1.383,-0.1143616631671468,0.1274855799618729,0.1712649188941848,-0.1467015341486197,3.123327665272434,5.383340622476836,-1.4975885892978158,Inner Race
2.7015,-0.9715,-0.1145712437130719,0.1254105588819829,0.1698641537992175,0.7155120463287348,18.828502629762536,15.931753357079248,-1.4825893141342863,Inner Race
0.7315,-0.7995,-0.1150893842472776,0.1245854786925125,0.1696187903672402,-0.0286875833562513,0.7310266847905336,4.334409220971529,-1.473768554403411,Inner Race
1.058,-1.4195,-0.1146981542067483,0.1259598793849793,0.170369520841127,-0.0942995542151498,2.562258033001528,6.228450976458468,-1.485429793741536,Inner Race
1.483,-1.914,-0.1139569314907954,0.1290131552274314,0.1721428481626173,-0.0731539216207593,6.10539659579312,8.619513943130961,-1.5106491789369545,Inner Race
1.3805,-1.571,-0.1157042824356658,0.1291127673307585,0.1733733754947644,-0.0463301274355158,4.881756290711313,7.974317321885023,-1.4984356551911713,Inner Race
1.7515,-1.283,-0.1156927340202158,0.1286418271519698,0.1730114967142752,0.1014949257080139,5.774639983510124,10.160328611061455,-1.495410832564866,Inner Race
1.0925,-1.6,-0.1131898530201669,0.1260326374163229,0.1694023764291669,-0.028211200701455,3.1468043037934152,6.458494631527683,-1.4966191205766006,Inner Race
1.2795,-1.8005,-0.1140240490258313,0.1255635977156138,0.1696081804437725,-0.0984174518906048,5.875799814373216,7.550730550016031,-1.487475043139122,Inner Race
0.6105,-0.7215,-0.1148485033448898,0.1223651906204205,0.1678418679923357,-0.0038542343783407,0.4440693651070835,3.639919409111616,-1.4614183511141412,Inner Race
0.7825,-0.9755,-0.1137473265296157,0.1242897703495201,0.1684881042273734,0.0203556973084483,0.7582352841364763,4.6461717290676905,-1.481201749092629,Inner Race
0.5945,-0.8215,-0.1146955417745007,0.1225452458164023,0.1678610534076702,0.0063767780889667,0.5737514814126536,3.5456576770462007,-1.463610410139636,Inner Race
0.5529999999999999,-0.7224999999999999,-0.1151931734947995,0.1221854403043158,0.1679520962632934,-0.0070799724647226,0.4585323696280554,3.2912793947816503,-1.45813461732428,Inner Race
0.83,-0.8859999999999999,-0.1140157478392499,0.1245455123711467,0.1688581733392264,0.0083528863536306,0.9318669061662544,4.932076549432365,-1.481008992358458,Inner Race
0.658,-1.0205,-0.1151469798329996,0.1254043423990053,0.1702591932486124,-0.0110381883511201,0.927806783979658,3.874018667076811,-1.4786088855926884,Inner Race
0.5575,-1.201,-0.1146090385272718,0.1257656065363028,0.1701606566028957,-0.0556946298519534,1.021042438193415,3.281147583094341,-1.4847567369309984,Inner Race
0.6214999999999999,-0.9585,-0.1142491820889691,0.1250788318020406,0.1694270612464656,-0.0419596575673073,0.8822085396094921,3.669163921634658,-1.483085056492396,Inner Race
0.729,-0.8485,-0.1153904487523805,0.1230379010668302,0.1686920595498382,-0.0004831866519274,0.7203524033578816,4.330279639969788,-1.461918882248939,Inner Race
1.0645,-0.8885000000000001,-0.1147230577664925,0.1249639743511905,0.169648736871957,0.0429164647202209,1.3378548215579271,6.292337893684556,-1.4787847292907852,Inner Race
0.6910000000000001,-0.9875,-0.1145184091020069,0.1260731399826654,0.1703223588160927,-0.0271240487453257,1.0029048903517928,4.059037203820776,-1.4872966461005594,Inner Race
0.769,-0.847,-0.1147566043263831,0.1265483232428371,0.1708467510240121,-0.0235695254873171,0.893527404103287,4.519628464208354,-1.4887056509923051,Inner Race
0.675,-1.078,-0.1145157478392499,0.1254412974428193,0.1698694042196739,-0.0185987502838048,0.9686520835022008,3.965328332365223,-1.4833819501262613,Inner Race
0.5894999999999999,-1.035,-0.11458467210313,0.1244214411993478,0.1691632591942957,-0.0595084156175563,0.7956447221170153,3.485483282729729,-1.476345309204292,Inner Race
0.989,-1.349,-0.1150996874847404,0.1279195639552479,0.17209214339525,-0.0857821053625557,2.224853646009428,5.7497153808152754,-1.4952093849738954,Inner Race
0.891,-1.3465,-0.1145864300014649,0.1255845454980041,0.1700166954140776,-0.0862030339224897,1.91581301174063,5.244441027863354,-1.483884422195354,Inner Race
0.935,-1.3255,-0.1143792177352409,0.1238886226989685,0.168624595105648,-0.0194981372762833,1.3785371501502277,5.550524425631573,-1.4742160952245662,Inner Race
0.7265,-1.295,-0.115139118121002,0.1266842721214667,0.171198430483301,-0.0226717400516005,1.4639383589999206,4.249107741683046,-1.486914785462483,Inner Race
1.045,-2.4415,-0.1151111626544264,0.1258455115257694,0.1705575036403044,-0.4626435115760658,14.950663336032754,6.139840877577623,-1.4816612341640918,Inner Race
1.9505,-2.0325,-0.1147879779286098,0.1285110715940792,0.1723101868549843,-0.0761263522580498,11.954488086189412,11.332081562374007,-1.5011073094361511,Inner Race
0.481,-1.0485,-0.1151130914595439,0.1224581436692908,0.1680906031500058,-0.013209147710646,0.6066772374929041,2.854619359865768,-1.4601494127913794,Inner Race
0.591,-0.8155,-0.1149213828800234,0.1223163027393396,0.1678363430315935,-0.0425414697776836,0.6208303686044143,3.525874439998395,-1.4603849683981045,Inner Race
0.912,-1.377,-0.1146500073245763,0.1279460238745892,0.1718142476049997,-0.0759324523336466,2.268335656207087,5.314617893770136,-1.498758020051095,Inner Race
1.211,-1.3705,-0.1160515161873138,0.1282511013065084,0.1729666269231207,-0.0478506138254191,2.9609123568240707,6.966672347877837,-1.4903607566298174,Inner Race
0.6539999999999999,-1.046,-0.114953879583964,0.124812286757899,0.1696968816447326,-0.0405092308096926,0.8793049762200278,3.8606987329593903,-1.4762764459296402,Inner Race
0.7030000000000001,-0.823,-0.1145643586112603,0.1243034404419576,0.1690590589644815,0.0216564301844683,0.6543163827373231,4.181756496589393,-1.4755961895123346,Inner Race
0.581,-0.8545,-0.1145968797304556,0.1238079822679323,0.1687273835128576,0.0149065020321401,0.6794964971768318,3.449675897468837,-1.4725593041942986,Inner Race
0.663,-1.0715,-0.1135497582889789,0.1213054667134164,0.1661656672756492,-0.0112738265664324,0.8120905796535314,3.997184796773479,-1.4633202117799455,Inner Race
0.8505,-0.9545,-0.1136032032814102,0.1230699167899646,0.167514916046668,0.0267696818781286,1.155296279698037,5.111495973388068,-1.474660983523581,Inner Race
0.6214999999999999,-0.9035,-0.1153216465647736,0.1230817574158681,0.1686767522835622,-0.0275145435184399,0.5521910869192392,3.683567508174873,-1.462628429622662,Inner Race
0.7505,-1.019,-0.1141366277650275,0.1221557264059741,0.1671823486727147,-0.0181247608293915,0.860979457228267,4.491807678037371,-1.4647136939327343,Inner Race
1.094,-1.073,-0.1149708481859465,0.1234738205680768,0.1687192178375314,0.0981875927733904,1.5874915605925892,6.488984877571879,-1.467431592049913,Inner Race
0.653,-0.953,-0.1153602226671224,0.1239332801143669,0.1693287584685265,-0.0143052978943576,0.5997323821941285,3.849604915914554,-1.467836330343295,Inner Race
